source_row_id,county_norm,precinct,target_match_norm,match_method,match_score,score_margin
1761,MOBILE,ODD FELLOWS LODGE,,unmatched,45.714285714285715,5.0
1762,MOBILE,FRIENDSHIP BAPTIST CHURCH,FRIENDSHIP BAPTIST CHURCH,exact,100.0,100.0
1763,MOBILE,BAYOU LA BATRE COMM CTR,BAYOU LA BATRE COMMUNITY CENTER,exact,100.0,100.0
1764,MOBILE,COASTAL RESPONSE CENTER #1,,unmatched,61.53846153846154,2.71493212669683
1765,MOBILE,COASTAL RESPONSE CENTER #2,,unmatched,61.53846153846154,2.71493212669683
1766,MOBILE,ST MICHAEL CATHOLIC CHURCH,SAINT MICHEAL CATHOLIC CHURCH,fuzzy,96.55172413793103,11.051724137931032
1767,MOBILE,DAUPHIN ISLAND BAPTIST #1,,unmatched,82.6086956521739,23.4975845410628
1768,MOBILE,DAUPHIN ISLAND BAPTIST #2,,unmatched,82.6086956521739,23.4975845410628
1769,MOBILE,ABSENTEE #1,,non_geographic,100.0,100.0
1770,MOBILE,ABSENTEE #2,,non_geographic,100.0,100.0
1771,MOBILE,PROVISIONAL #1,,non_geographic,90.0,0.0
1772,MOBILE,PROVISIONAL #2,,non_geographic,90.0,0.0
1773,MONROE,CHRYSLER/ELISKA,CHRYSLER ELISKA,exact,100.0,100.0
1774,MONROE,MINEOLA METHODIST CHURCH,MINEOLA METHODIST CHURCH,exact,100.0,100.0
1775,MONROE,PERDUE HILL MASONIC LODGE,PERDUE HILL MASONIC LODGE,exact,100.0,100.0
1776,MONROE,MONROE FIRE STATION,,unmatched,88.37209302325581,2.8720930232558146
1777,MONROE,DAYS INN OLLIE,,unmatched,47.5,1.46153846153846
1778,MONROE,MONROEVILLE ARMORY,MONROEVILLE ARMORY,exact,100.0,100.0
1779,MONROE,MEXIA FIRE STATION,MEXIA FIRE STATION,exact,100.0,100.0
1780,MONROE,BETHEL BAPTIST CHURCH,BETHEL BAPTIST CHURCH,exact,100.0,100.0
1781,MONROE,MONROEVILLE HOUSING AUTHORITY,MONROEVILLE HOUSING AUTHORITY,exact,100.0,100.0
1782,MONROE,BURNT CORN FIRE DEPT.,BURNT CORN FIRE DEPARTMENT,exact,100.0,100.0
1783,MONROE,LIMESTONE FAULK,LIMESTONE FAULK,exact,100.0,100.0
1784,MONROE,PHILADELPHIA BC TUN SPRI,PHILADELPHIA BC TUN SPRI,exact,100.0,100.0
1785,MONROE,PETERMAN WATER DEPT.,PETERMAN WATER DEPARTMENT,exact,100.0,100.0
1786,MONROE,ANTIOCH BAPTIST CHURCH 3,ANTIOCH BAPTIST CHURCH,exact,100.0,100.0
1787,MONROE,FRANKLIN FIRE STATION,FRANKLIN FIRE STATION,exact,100.0,100.0
1788,MONROE,WAINWRIGHT FINCH FD,WAINWRIGHT FINCH FIRE DEPARTMENT,exact,100.0,100.0
1789,MONROE,TINELA HYBART PINE FLAT,,unmatched,48.46153846153846,1.5050167224080298
1790,MONROE,LOWER PEACH TREE,LOWER PEACH TREE,exact,100.0,100.0
1791,MONROE,BUENA VISTA VREN FD,BUENA VISTA VREN FIRE DEPARTMENT,exact,100.0,100.0
1792,MONROE,NEW PURCHASE CHURCH,,unmatched,60.0,1.463414634146332
1793,MONROE,OLD TEXAS COMM CTR SIMPK,OLD TEXAS COMMUNITY CENTER SIMPK,exact,100.0,100.0
1794,MONROE,MCCLAMMY MIDWAY LONEST CC,MCCLAMMY MIDWAY LONEST CC,exact,100.0,100.0
1795,MONROE,ST. JOHN AME CHURCH,SAINT JOHN AME CHURCH,exact,100.0,100.0
1796,MONROE,GOODWAY FIRE DEPT.,GOODWAY FIRE DEPARTMENT,exact,100.0,100.0
1797,MONROE,URIAH FIRE DEPT.,URIAH FIRE DEPARTMENT,exact,100.0,100.0
1798,MONROE,SHILOH MISSIONARY,SHILOH MISSIONARY,exact,100.0,100.0
1799,MONROE,OAK GROVE BAPTIST CHURCH,OAK GROVE BAPTIST CHURCH,exact,100.0,100.0
1800,MONROE,FRISCO CITY FIRE DEPT.,FRISCO CITY FIRE DEPARTMENT,exact,100.0,100.0
1801,MONROE,EXCEL ASSEMBLY OF GOD,,unmatched,85.5,1.0555555555555571
1802,MONROE,COLEMAN ASSEMBLY OF GOD,COLEMAN ASSEMBLY OF GOD,exact,100.0,100.0
1803,MONROE,MEGARGEL ASSEMBLY OF GOD,MEGARGEL ASSEMBLY OF GOD,exact,100.0,100.0
1804,MONROE,ABSENTEE,,non_geographic,100.0,100.0
1805,MONROE,PROVISIONAL,,non_geographic,100.0,100.0
1806,MONTGOMERY,101 HUNTINGDON COLLEGE 1,HUNTINGDON COLLEGE,exact,100.0,100.0
1807,MONTGOMERY,101 HUNTINGDON COLLEGE 2,HUNTINGDON COLLEGE,exact,100.0,100.0
1808,MONTGOMERY,101 HUNTINGDON COLLEGE 3,HUNTINGDON COLLEGE,exact,100.0,100.0
1809,MONTGOMERY,102 VAUGHN PARK CHURCH 1,VAUGHN PARK CHURCH,exact,100.0,100.0
1810,MONTGOMERY,102 VAUGHN PARK CHURCH 2,VAUGHN PARK CHURCH,exact,100.0,100.0
1811,MONTGOMERY,102 VAUGHN PARK CHURCH 3,VAUGHN PARK CHURCH,exact,100.0,100.0
1812,MONTGOMERY,102 VAUGHN PARK CHURCH 4,VAUGHN PARK CHURCH,fuzzy,95.0,34.75609756097561
1813,MONTGOMERY,103 MUSEUM OF FINE ARTS 1,MUSEUM OF FINE ARTS,exact,100.0,100.0
1814,MONTGOMERY,103 MUSEUM OF FINE ARTS 2,MUSEUM OF FINE ARTS,exact,100.0,100.0
1815,MONTGOMERY,103 MUSEUM OF FINE ARTS 3,MUSEUM OF FINE ARTS,exact,100.0,100.0
1816,MONTGOMERY,104 WHITFIELD METHODIST 1,WHITFIELD METHODIST,exact,100.0,100.0
1817,MONTGOMERY,104 WHITFIELD METHODIST 2,WHITFIELD METHODIST,exact,100.0,100.0
1818,MONTGOMERY,104 WHITFIELD METHODIST 3,WHITFIELD METHODIST,exact,100.0,100.0
1819,MONTGOMERY,105 ALDERSGATE METHODIST 1,ALDERSGATE METHODIST,exact,100.0,100.0
1820,MONTGOMERY,105 ALDERSGATE METHODIST 2,ALDERSGATE METHODIST,exact,100.0,100.0
1821,MONTGOMERY,105 ALDERSGATE METHODIST 3,ALDERSGATE METHODIST,exact,100.0,100.0
1822,MONTGOMERY,201 ST PAUL AME CHURCH 1,SAINT PAUL AME CHURCH,exact,100.0,100.0
1823,MONTGOMERY,201 ST PAUL AME CHURCH 2,SAINT PAUL AME CHURCH,exact,100.0,100.0
1824,MONTGOMERY,202 BEULAH BAPTIST CHURCH 1,BEULAH BAPTIST CHURCH,exact,100.0,100.0
1825,MONTGOMERY,202 BEULAH BAPTIST CHURCH 2,BEULAH BAPTIST CHURCH,exact,100.0,100.0
1826,MONTGOMERY,203 HAYNEVILLE ROAD CC 1,,unmatched,86.36363636363636,0.8636363636363598
1827,MONTGOMERY,203 HAYNEVILLE ROAD CC 2,,unmatched,86.36363636363636,0.8636363636363598
1828,MONTGOMERY,203 HAYNEVILLE ROAD CC 3,,unmatched,86.36363636363636,0.8636363636363598
1829,MONTGOMERY,204 FRESH ANNOINTING HOW 1,,unmatched,90.47619047619048,39.04761904761906
1830,MONTGOMERY,204 FRESH ANNOINTING HOW 2,,unmatched,90.47619047619048,39.04761904761906
1831,MONTGOMERY,204 FRESH ANNOINTING HOW 3,,unmatched,90.47619047619048,39.04761904761906
1832,MONTGOMERY,205 SOUTHLAWN ELEMENTARY 1,SOUTHLAWN ELEMENTARY,exact,100.0,100.0
1833,MONTGOMERY,205 SOUTHLAWN ELEMENTARY 2,SOUTHLAWN ELEMENTARY,exact,100.0,100.0
1834,MONTGOMERY,206 FIRE STATION 14 1,FIRE STATION 14,exact,100.0,100.0
1835,MONTGOMERY,206 FIRE STATION 14 2,FIRE STATION 14,exact,100.0,100.0
1836,MONTGOMERY,207 HUNTER STATION CC 1,,unmatched,87.27272727272728,24.77272727272728
1837,MONTGOMERY,207 HUNTER STATION CC 2,,unmatched,87.27272727272728,24.77272727272728
1838,MONTGOMERY,208 CATOMA SCHOOL CC 1,,unmatched,85.5,28.35714285714286
1839,MONTGOMERY,208 CATOMA SCHOOL CC 2,,unmatched,85.5,28.35714285714286
1840,MONTGOMERY,209 1ST SOUTHERN BAPTIST 1,FIRST SOUTHERN BAPTIST,exact,100.0,100.0
1841,MONTGOMERY,209 1ST SOUTHERN BAPTIST 2,FIRST SOUTHERN BAPTIST,exact,100.0,100.0
1842,MONTGOMERY,210 PINTLALA FIRE DEPARTMENT 1,PINTALA FIRE DEPARTMENT,fuzzy,97.87234042553192,12.372340425531917
1843,MONTGOMERY,210 PINTLALA FIRE DEPARTMENT 2,PINTALA FIRE DEPARTMENT,fuzzy,97.87234042553192,12.372340425531917
1844,MONTGOMERY,301 DALRAIDA CH CHRIST 1,DALRAIDA CHURCH OF CHRIST,fuzzy,95.0,18.40425531914893
1845,MONTGOMERY,301 DALRAIDA CH CHRIST 2,DALRAIDA CHURCH OF CHRIST,fuzzy,95.0,18.40425531914893
1846,MONTGOMERY,301 DALRAIDA CH CHRIST 3,DALRAIDA CHURCH OF CHRIST,fuzzy,95.0,18.40425531914893
1847,MONTGOMERY,302 FLOWERS ELEMENTARY 1,FLOWERS ELEMENTARY,exact,100.0,100.0
1848,MONTGOMERY,302 FLOWERS ELEMENTARY 2,FLOWERS ELEMENTARY,exact,100.0,100.0
1849,MONTGOMERY,303 EASTMONT BAPTIST CHURCH 1,EASTMONT BAPTIST CHURCH,exact,100.0,100.0
1850,MONTGOMERY,303 EASTMONT BAPTIST CHURCH 2,EASTMONT BAPTIST CHURCH,exact,100.0,100.0
1851,MONTGOMERY,303 EASTMONT BAPTIST CHURCH 3,EASTMONT BAPTIST CHURCH,exact,100.0,100.0
1852,MONTGOMERY,304 LAGOON PARK FIRE 1,LAGOON PARK FIRE,exact,100.0,100.0
1853,MONTGOMERY,304 LAGOON PARK FIRE 2,LAGOON PARK FIRE,exact,100.0,100.0
1854,MONTGOMERY,305 FRAZER METHODIST 1,FRAZER METHODIST CHURCH,fuzzy,95.0,5.0
1855,MONTGOMERY,305 FRAZER METHODIST 2,FRAZER METHODIST CHURCH,fuzzy,95.0,5.0
1856,MONTGOMERY,305 FRAZER METHODIST 3,FRAZER METHODIST CHURCH,fuzzy,95.0,5.0
1857,MONTGOMERY,305 FRAZER METHODIST 4,FRAZER METHODIST CHURCH 4,fuzzy,95.0,5.588235294117638
1858,MONTGOMERY,305 FRAZER METHODIST 5,FRAZER METHODIST CHURCH 5,fuzzy,95.0,5.588235294117638
1859,MONTGOMERY,306 EASTDALE BAPTIST 1,EASTDALE BAPTIST,exact,100.0,100.0
1860,MONTGOMERY,306 EASTDALE BAPTIST 2,EASTDALE BAPTIST,exact,100.0,100.0
1861,MONTGOMERY,401 ST JAMES BAPTIST 1,SAINT JAMES BAPTIST CHURCH,fuzzy,95.0,15.0
1862,MONTGOMERY,401 ST JAMES BAPTIST 2,SAINT JAMES BAPTIST CHURCH,fuzzy,95.0,15.0
1863,MONTGOMERY,402 MCINTYRE CC 1,,unmatched,85.71428571428571,36.62337662337662
1864,MONTGOMERY,402 MCINTYRE CC 2,,unmatched,85.71428571428571,36.62337662337662
1865,MONTGOMERY,403 CLEVELAND AVE YMCA 1,CLEVELAND AVE YMCA,exact,100.0,100.0
1866,MONTGOMERY,403 CLEVELAND AVE YMCA 2,CLEVELAND AVE YMCA,exact,100.0,100.0
1867,MONTGOMERY,404 ASU ACADOME 1,ASU ACADOME,exact,100.0,100.0
1868,MONTGOMERY,404 ASU ACADOME 2,ASU ACADOME,exact,100.0,100.0
1869,MONTGOMERY,405 HOUSTON HILLS CC 1,,unmatched,87.0967741935484,33.76344086021507
1870,MONTGOMERY,405 HOUSTON HILLS CC 2,,unmatched,87.0967741935484,33.76344086021507
1871,MONTGOMERY,406 NEWTOWN COMMUNITY CENTER 1,NEWTOWN COMMUNITY CENTER,exact,100.0,100.0
1872,MONTGOMERY,406 NEWTOWN COMMUNITY CENTER 2,NEWTOWN COMMUNITY CENTER,exact,100.0,100.0
1873,MONTGOMERY,407 KING HILL COMMUNITY CTR 1,KING HILL COMMUNITY CENTER,exact,100.0,100.0
1874,MONTGOMERY,407 KING HILL COMMUNITY CTR 2,KING HILL COMMUNITY CENTER,exact,100.0,100.0
1875,MONTGOMERY,408 HIGHLAND GARDENS CC 1,,unmatched,86.85714285714286,38.20849420849421
1876,MONTGOMERY,408 HIGHLAND GARDENS CC 2,,unmatched,86.85714285714286,38.20849420849421
1877,MONTGOMERY,409 CHISHOLM CC 1,,unmatched,85.71428571428571,36.62337662337662
1878,MONTGOMERY,409 CHISHOLM CC 2,,unmatched,85.71428571428571,36.62337662337662
1879,MONTGOMERY,410 SHERIDAN HEIGHTS 1,,unmatched,90.0,45.0
1880,MONTGOMERY,410 SHERIDAN HEIGHTS 2,,unmatched,90.0,45.0
1881,MONTGOMERY,411 UNION ACADEMY BAPTIST 1,UNION ACADEMY BAPTIST,exact,100.0,100.0
1882,MONTGOMERY,411 UNION ACADEMY BAPTIST 2,UNION ACADEMY BAPTIST,exact,100.0,100.0
1883,MONTGOMERY,412 UNION CHAPEL AME 1,UNION CHAPEL AME,exact,100.0,100.0
1884,MONTGOMERY,412 UNION CHAPEL AME 2,UNION CHAPEL AME,exact,100.0,100.0
1885,MONTGOMERY,413 WARES FERRY ELEMENTARY 1,WARES FERRY ELEMENTARY,exact,100.0,100.0
1886,MONTGOMERY,413 WARES FERRY ELEMENTARY 2,WARES FERRY ELEMENTARY,exact,100.0,100.0
1887,MONTGOMERY,501 LANDMARK CH CHRIST 1,LANDMARK CHURCH OF CHRIST,fuzzy,95.0,18.40425531914893
1888,MONTGOMERY,501 LANDMARK CH CHRIST 2,LANDMARK CHURCH OF CHRIST,fuzzy,95.0,18.40425531914893
1889,MONTGOMERY,501 LANDMARK CH CHRIST 3,LANDMARK CHURCH OF CHRIST,fuzzy,95.0,18.40425531914893
1890,MONTGOMERY,502 SNOWDOUN WOMENS CLUB 1,SNOWDOUN WOMENS CLUB,exact,100.0,100.0
1891,MONTGOMERY,502 SNOWDOUN WOMENS CLUB 2,SNOWDOUN WOMENS CLUB,exact,100.0,100.0
1892,MONTGOMERY,503 STRATA CHURCH OF CHRIST 1,,unmatched,83.33333333333334,4.166666666666686
1893,MONTGOMERY,503 STRATA CHURCH OF CHRIST 2,,unmatched,83.33333333333334,4.166666666666686
1894,MONTGOMERY,504 RAMER PUBLIC LIBRARY 1,RAMER PUBLIC LIBRARY,exact,100.0,100.0
1895,MONTGOMERY,504 RAMER PUBLIC LIBRARY 2,RAMER PUBLIC LIBRARY,exact,100.0,100.0
1896,MONTGOMERY,505 FITZPATRICK ELEM SCHOOL 1,FITZPATRICK ELEMENTARY,fuzzy,95.0,9.5
1897,MONTGOMERY,505 FITZPATRICK ELEM SCHOOL 2,FITZPATRICK ELEMENTARY,fuzzy,95.0,9.5
1898,MONTGOMERY,505 FITZPATRICK ELEM SCHOOL 3,FITZPATRICK ELEMENTARY,fuzzy,95.0,9.5
1899,MONTGOMERY,506 DAVIS CROSSROADS VFD1,,unmatched,85.5,40.49999999999999
1900,MONTGOMERY,506 DAVIS CROSSROADS VFD2,,unmatched,85.5,40.49999999999999
1901,MONTGOMERY,507 DUBLIN SO MO VFD 1,DUBLIN SO MO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1902,MONTGOMERY,507 DUBLIN SO MO VFD 2,DUBLIN SO MO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1903,MONTGOMERY,508 PINE LEVEL SO MO VFD 1,PINE LEVEL SO MO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1904,MONTGOMERY,508 PINE LEVEL SO MO VFD 2,PINE LEVEL SO MO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1905,MONTGOMERY,509 PIKE ROAD VFD 1,PIKE ROAD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1906,MONTGOMERY,509 PIKE ROAD VFD 2,PIKE ROAD VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1907,MONTGOMERY,510 G_ WASHINGTON SCHOOL 1,G WASHINGTON SCHOOL,exact,100.0,100.0
1908,MONTGOMERY,510 G_ WASHINGTON SCHOOL 2,G WASHINGTON SCHOOL,exact,100.0,100.0
1909,MONTGOMERY,510 G_ WASHINGTON SCHOOL 3,G WASHINGTON SCHOOL,exact,100.0,100.0
1910,MONTGOMERY,511 LAKEVIEW BAPTIST CHURCH 1,,unmatched,86.36363636363636,9.090909090909093
1911,MONTGOMERY,511 LAKEVIEW BAPTIST CHURCH 2,,unmatched,86.36363636363636,9.090909090909093
1912,MONTGOMERY,512 ST JAMES METHODIST 1,SAINT JAMES METHODIST,exact,100.0,100.0
1913,MONTGOMERY,512 ST JAMES METHODIST 2,SAINT JAMES METHODIST,exact,100.0,100.0
1914,MONTGOMERY,512 ST JAMES METHODIST 3,SAINT JAMES METHODIST,exact,100.0,100.0
1915,MONTGOMERY,ABSENTEE,,non_geographic,100.0,100.0
1916,MONTGOMERY,PROVISIONAL,,non_geographic,100.0,100.0
1917,MORGAN,MACEDONIA CUMBERLAND PRES,MACEDONIA CUMBERLAND PRES,exact,100.0,100.0
1918,MORGAN,DECATUR FIRE & RESCUE,DECATUR FIRE AND RESCUE,exact,100.0,100.0
1919,MORGAN,MORGAN COUNTY COURTHOUSE,MORGAN COUNTY COURTHOUSE,exact,100.0,100.0
1920,MORGAN,WEST DECATUR ELEMENTARY,,unmatched,66.66666666666667,6.289308176100633
1921,MORGAN,AQUADOME REC. CENTER,AQUADOME RECREATION CENTER,exact,100.0,100.0
1922,MORGAN,FORT DECATUR REC. CTR.,FORT DECATUR RECREATION CENTER,exact,100.0,100.0
1923,MORGAN,SOMERVILLE ROAD ELEMENTARY,,unmatched,65.51724137931033,17.691154422788593
1924,MORGAN,WESTMEADE BAPTIST CHURCH,WESTMEADE BAPTIST CHURCH,exact,100.0,100.0
1925,MORGAN,DECATUR UTILITIES AUDITORIUM,,unmatched,90.19607843137256,31.372549019607845
1926,MORGAN,AUSTINVILLE BAPTIST CHURCH,AUSTINVILLE BAPTIST,fuzzy,95.0,17.27272727272728
1927,MORGAN,AMER. LEGION BLDG POST 15,AMER LEGION BUILDING POST 15,exact,100.0,100.0
1928,MORGAN,DECATUR BAPTIST CHURCH,DECATUR BAPTIST CHURCH,exact,100.0,100.0
1929,MORGAN,CARRIE MATTHEWS REC. CTR.,CARRIE MATTHEWS RECREATION CENTER,exact,100.0,100.0
1930,MORGAN,TURNER SURLES RESOURCE CT,,unmatched,69.0909090909091,19.090909090909093
1931,MORGAN,MORGAN CO DEPT HUMAN RESOURCES,,unmatched,85.5,0.0
1932,MORGAN,ST. ANDREWS CHURCH,,unmatched,59.09090909090908,1.196172248803812
1933,MORGAN,FIRST BIBLE CHURCH,FIRST BIBLE CHURCH,exact,100.0,100.0
1934,MORGAN,CEDAR RIDGE MIDDLE SCHOOL,,unmatched,49.83606557377049,0.8564737370357989
1935,MORGAN,DECATUR FIRE & RESCUE,DECATUR FIRE AND RESCUE,exact,100.0,100.0
1936,MORGAN,OAK PARK MIDDLE SCHOOL,,unmatched,57.77777777777777,12.777777777777771
1937,MORGAN,T.C. ALMON RECREATION CTR,T C ALMON RECREATION CENTER,exact,100.0,100.0
1938,MORGAN,PRICEVILLE MUNICIPAL BLDG,PRICEVILLE MUNICIPAL BUILDING,exact,100.0,100.0
1939,MORGAN,CENTER SPRINGS METHODIST,CENTER SPRINGS METHODIST,exact,100.0,100.0
1940,MORGAN,COTACO SCHOOL,,unmatched,59.99999999999999,13.36363636363636
1941,MORGAN,LACEYS SPRING SCHOOL,,unmatched,54.54545454545454,7.04545454545454
1942,MORGAN,UNION HILL JUNIOR HIGH,,unmatched,63.33333333333332,15.333333333333321
1943,MORGAN,RYAN BAPTIST,,unmatched,85.5,0.0
1944,MORGAN,S.A.V.E.S. FIRE DEPT,S A V E S FIRE DEPARTMENT,exact,100.0,100.0
1945,MORGAN,SPARKMAN ELEMENTARY,SPARKMAN ELEMENTARY,exact,100.0,100.0
1946,MORGAN,JOHN J SPARKMAN CIVIC CTR,JOHN J SPARKMAN CIVIC CENTER,exact,100.0,100.0
1947,MORGAN,JOHN J THOMPSON POST 52,JOHN F THOMPSON POST 52,fuzzy,95.65217391304348,50.05217391304348
1948,MORGAN,TRINITY MUNICIPAL BLDG.,TRINITY MUNICIPAL BUILDING,exact,100.0,100.0
1949,MORGAN,W MORGAN E LAWRENCE W&S,W MORGAN E LAWRENCE W AND S,exact,100.0,100.0
1950,MORGAN,NEEL VOLUNTEER FIRE DEPT.,NEEL VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1951,MORGAN,DANVILLE VOL. FIRE DEPT.,DANVILLE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1952,MORGAN,MASSEY FIRE DEPARTMENT,,unmatched,85.5,0.0
1953,MORGAN,FALKVILLE MUNICIPAL BLDG.,FALKVILLE MUNICIPAL BUILDING,exact,100.0,100.0
1954,MORGAN,DISTRICT NO. 3 SHOP BLDG.,,unmatched,60.37735849056604,6.805929919137469
1955,MORGAN,ODEN RIDGE VOL. FIRE DEPT,ODEN RIDGE VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1956,MORGAN,BREWER HIGH SCHOOL,,unmatched,45.0,2.142857142857139
1957,MORGAN,EVA VOLUNTEER FIRE,EVA VOLUNTEER FIRE,exact,100.0,100.0
1958,MORGAN,EBENEZER VOL. FIRE DEPT.,EBENEZER VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
1959,MORGAN,GUM POND FIRE DEPARTMENT,GUM POND FIRE DEPARTMENT,exact,100.0,100.0
1960,MORGAN,LEBANON BAPTIST CHURCH,LEBANON BAPTIST CHURCH,exact,100.0,100.0
1961,MORGAN,ABSENTEE,,non_geographic,100.0,100.0
1962,MORGAN,PROVISIONAL,,non_geographic,100.0,100.0
1963,PERRY,ARMORY,ARMORY,exact,100.0,100.0
1964,PERRY,WEST PERRY,WEST PERRY,exact,100.0,100.0
1965,PERRY,UNIONTOWN CITY HALL,UNIONTOWN CITY HALL,exact,100.0,100.0
1966,PERRY,AIRPORT,AIRPORT,exact,100.0,100.0
1967,PERRY,HINTON HALL,HINTON HALL,exact,100.0,100.0
1968,PERRY,COMMUNITY LIFE BLDG.,COMMUNITY LIFE BUILDING,exact,100.0,100.0
1969,PERRY,NORTH PERRY,NORTH PERRY,exact,100.0,100.0
1970,PERRY,HEIBERGER,HEIBERGER,exact,100.0,100.0
1971,PERRY,SEVERE,SEVERE,exact,100.0,100.0
1972,PERRY,EAST PERRY,EAST PERRY,exact,100.0,100.0
1973,PERRY,OFS FIRE STATION,OFS FIRE STATION,exact,100.0,100.0
1974,PERRY,RADFORDVILLE,RADFORDVILLE,exact,100.0,100.0
1975,PERRY,ABSENTEE,,non_geographic,100.0,100.0
1976,PERRY,PROVISIONAL,,non_geographic,100.0,100.0
1977,PICKENS,LIBERTY,LIBERTY,exact,100.0,100.0
1978,PICKENS,BETHLEHEM,BETHLEHEM,exact,100.0,100.0
1979,PICKENS,FOREST,FORREST,fuzzy,92.3076923076923,42.30769230769231
1980,PICKENS,MCSHAN,MCSHAN,exact,100.0,100.0
1981,PICKENS,REFORM,REFORM,exact,100.0,100.0
1982,PICKENS,PINE GROVE,PINE GROVE,exact,100.0,100.0
1983,PICKENS,CARROLLTON/SPEEDS MILL,CARROLLTON SPEEDS MILL,exact,100.0,100.0
1984,PICKENS,ETHELSVILLE,ETHELSVILLE,exact,100.0,100.0
1985,PICKENS,COCHRANE/DANCY,COCHRANE DANCY,exact,100.0,100.0
1986,PICKENS,ALICEVILLE,ALICEVILLE,exact,100.0,100.0
1987,PICKENS,PALMETTO,PALMETTO,exact,100.0,100.0
1988,PICKENS,FAIRVIEW/ZION,FAIRVIEW ZION,exact,100.0,100.0
1989,PICKENS,GORDO,GORDO,exact,100.0,100.0
1990,PICKENS,MACEDONIA,MACEDONIA,exact,100.0,100.0
1991,PICKENS,SPRING HILL,SPRING HILL,exact,100.0,100.0
1992,PICKENS,PICKENSVILLE,PICKENSVILLE,exact,100.0,100.0
1993,PICKENS,SAPPS,SAPPS,exact,100.0,100.0
1994,PICKENS,KIRK,KIRK,exact,100.0,100.0
1995,PICKENS,BENEVOLA,BENEVOLA,exact,100.0,100.0
1996,PICKENS,ABSENTEE,,non_geographic,100.0,100.0
1997,PICKENS,PROVISIONAL,,non_geographic,100.0,100.0
1998,PIKE,ACADEMY STREET SCHOOL,ACADEMY STREET SCHOOL,exact,100.0,100.0
1999,PIKE,MEEKSVILLE VOLUNTEER FIRE,MEEKSVILLE VOLUNTEER FIRE,exact,100.0,100.0
2000,PIKE,CHINA GROVE COUNTY BUILDING,CHINA GROVE COUNTY BUILDING,exact,100.0,100.0
2001,PIKE,HAMILTON CROSS ROADS,HAMILTON CROSS ROADS,exact,100.0,100.0
2002,PIKE,DUNNS VOTING CENTER,DUNNS VOTING CENTER,exact,100.0,100.0
2003,PIKE,TROY ADAMS ARMORY,TROY ADAMS ARMORY,exact,100.0,100.0
2004,PIKE,SACO - VOL. FIRE DEPARTMENT,SACO VOLUNTEER FIRE DEPARTMENT,exact,100.0,100.0
2005,PIKE,EBENEZER VOTING CENTER,EBENEZER VOTING CENTER,exact,100.0,100.0
2006,PIKE,JOSIE COUNTY BUILDING,JOSIE COUNTY BUILDING,exact,100.0,100.0
2007,PIKE,ENON COUNTY BUILDING,ENON COUNTY BUILDING,exact,100.0,100.0
2008,PIKE,SWEET PILGRIM CHURCH,SWEET PILGRIM CHURCH,exact,100.0,100.0
2009,PIKE,BANKS VOTING CENTER,BANKS VOTING CENTER,exact,100.0,100.0
2010,PIKE,TROY RECREATION CENTER,TROY RECREATION CENTER,exact,100.0,100.0
2011,PIKE,BRUNDIDGE-HAISTEN BUILDING,BRUNDIDGE HAISTEN BUILDING,exact,100.0,100.0
2012,PIKE,TENNILLE TRAWICK SIGN,,unmatched,61.53846153846154,15.938461538461539
2013,PIKE,TARENTUM COMMUNITY CLUBHOUSE,TARENTUM COMMUNITY CLUBHOUSE,exact,100.0,100.0
2014,PIKE,SPRINGHILL FIRE DEPARTMENT,SPRINGHILL VOLUNTEER FIRE DEPARTMENT,fuzzy,95.0,25.487804878048777
2015,PIKE,LITTLE OAK COUNTY BUILDING,LITTLE OAK COUNTY BUILDING,exact,100.0,100.0
2016,PIKE,GALLOWAY ROAD COMMUNITY CENTER,GALLOWAY RD COMMUNITY CENTER,fuzzy,96.55172413793103,11.051724137931032
2017,PIKE,SPRINGHILL HOUSING AUTHORITY,SPRINGHILL HOUSING AUTHORITY,exact,100.0,100.0
2018,PIKE,PIKE COUNTY COURTHOUSE,PIKE COUNTY COURTHOUSE,exact,100.0,100.0
2019,PIKE,FIRST BAPTIST CHURCH,FIRST BAPTIST CHURCH,exact,100.0,100.0
2020,PIKE,HENDERSON VOTING CENTER,HENDERSON VOTING CENTER,exact,100.0,100.0
2021,PIKE,GOSHEN TOWN HALL,GOSHEN TOWN HALL,exact,100.0,100.0
2022,PIKE,RURAL HOME COUNTY BUILDING,RURAL HOME COUNTY BUILDING,exact,100.0,100.0
2023,PIKE,ANTIOCH CHURCH,ANTIOCH CHURCH,exact,100.0,100.0
2024,PIKE,OAK BOWERY CHURCH,OAK BOWERY CHURCH,exact,100.0,100.0
2025,PIKE,GOLDEN-SATELLITE BUILDING,GOLDEN SATELLITE BUILDING,exact,100.0,100.0
2026,PIKE,ABSENTEE,,non_geographic,100.0,100.0
2027,PIKE,PROVISIONAL,,non_geographic,100.0,100.0
